source_id,field,id,ra,dec,region,sky_group,sky_group_size,in_support,bands_complete,in_hviding25_A1,in_hviding25_B1,in_barro25,in_degraaff26,in_perger25,in_kocevski24,spectrum_eligible,test_evaluable_source,verdict_source,test_evaluable_row,verdict_row,label,label_strict,ambiguous,final_class,verdict_rule,ambiguity_reason,z_spec,z_spec_source,z_list,z_archive,archive_grade
15360,primer-uds-north,46452,34.23846321404082,-5.14043769592516,UDS,14557,2,True,True,False,False,False,False,True,True,,,,True,False,,False,True,"ambiguous, used in neither class","not established V-shaped, in a photometric LRD list",not established V-shaped but listed in: Kocevski et al. 2024 catalog; Perger et al. 2025 compilation,,,,,
15441,primer-uds-south,64408,34.238629243233355,-5.212804089752396,UDS,14633,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
15565,primer-uds-north,33344,34.23887307183165,-5.158518061442077,UDS,14750,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
15569,primer-uds-north,7891,34.23888772019588,-5.196783501087346,UDS,14754,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
15756,primer-uds-north,44049,34.23930554466957,-5.143917345160359,UDS,14939,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
15827,primer-uds-north,63504,34.23946207076755,-5.116222016455494,UDS,15004,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
15945,primer-uds-south,63228,34.2397251233444,-5.215081932591469,UDS,15117,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16073,primer-uds-south,63823,34.23999420053702,-5.213938309124435,UDS,15238,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16089,primer-uds-north,61975,34.24001354176626,-5.118587384520731,UDS,15253,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16161,primer-uds-north,74640,34.24016660600021,-5.10063612087006,UDS,15320,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16364,primer-uds-south,73182,34.24055189579097,-5.196033754106193,UDS,15511,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16455,primer-uds-north,77291,34.24074636971367,-5.096466092772095,UDS,15598,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16531,primer-uds-north,3219,34.24091625951267,-5.205572540926642,UDS,15673,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16580,primer-uds-north,66005,34.24103928663084,-5.1126856332840696,UDS,15720,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16696,primer-uds-north,47821,34.24132518922002,-5.138552100255041,UDS,15829,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16822,primer-uds-north,71802,34.24164907978771,-5.104832983112833,UDS,15952,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16902,primer-uds-north,73477,34.241790650584775,-5.102361982570604,UDS,16027,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
16910,primer-uds-south,49338,34.24181652939085,-5.239435520768484,UDS,16035,1,True,True,False,True,False,False,True,True,,,,False,False,,False,True,"ambiguous, used in neither class","not established V-shaped, in a photometric LRD list",not established V-shaped but listed in: Kocevski et al. 2024 catalog; Perger et al. 2025 compilation,,,,,
17088,primer-uds-south,53035,34.24220570850373,-5.232992177828041,UDS,16204,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17111,primer-uds-south,30265,34.24223792102327,-5.269779298677629,UDS,16227,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17117,primer-uds-south,28937,34.24224814328035,-5.27189949365772,UDS,16233,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17123,primer-uds-south,70183,34.242259820229954,-5.201351579763885,UDS,16239,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17285,primer-uds-north,44670,34.24259287843775,-5.14312087696648,UDS,16391,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17317,primer-uds-north,34163,34.24266848490039,-5.157360691443105,UDS,16420,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17343,primer-uds-north,79758,34.24271649634314,-5.092453968891052,UDS,16445,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17420,primer-uds-north,51490,34.24289280467005,-5.133197533709505,UDS,16520,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17452,primer-uds-south,48089,34.242985947863104,-5.241569942803145,UDS,16551,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17522,primer-uds-south,49371,34.24316738970365,-5.239652959460377,UDS,16621,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17569,primer-uds-north,44141,34.243259434751515,-5.143801478886718,UDS,16665,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17631,primer-uds-north,30455,34.24340119825624,-5.162610814373187,UDS,16725,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17676,primer-uds-north,73825,34.24349278888912,-5.101812606021182,UDS,16767,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17727,primer-uds-north,60305,34.24357050383074,-5.121035950530385,UDS,16785,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
17782,primer-uds-south,29173,34.24369983157472,-5.271439645001771,UDS,16867,1,True,True,False,False,False,True,True,True,True,True,False,True,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,6.929497,list,6.929497,6.929497,3.0
18015,primer-uds-south,45540,34.244199658598184,-5.245871376638504,UDS,17092,1,True,True,True,True,True,True,True,True,True,True,False,True,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,3.113558,list,3.113558,3.10670795,3.0
18065,primer-uds-north,68181,34.24430048352853,-5.109555838845743,UDS,17140,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18112,primer-uds-north,59628,34.24441575043551,-5.122129114729045,UDS,17187,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18180,primer-uds-north,68651,34.24459142757863,-5.108957070209628,UDS,17254,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18199,primer-uds-north,67861,34.244632272742834,-5.110002777674747,UDS,17273,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18236,primer-uds-north,52147,34.244700091216146,-5.13224462295286,UDS,17307,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18326,primer-uds-north,63641,34.24487059061724,-5.116092240779742,UDS,17329,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18389,primer-uds-north,66947,34.24503622696655,-5.111363580755884,UDS,17458,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18412,primer-uds-north,62503,34.24508197575642,-5.117796953007491,UDS,17480,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18513,primer-uds-north,41681,34.24530180657665,-5.147227541391119,UDS,17578,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18631,primer-uds-north,32862,34.24553072989458,-5.1591556562665115,UDS,17689,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18725,primer-uds-north,70180,34.245715297959045,-5.10687924048713,UDS,17780,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
18835,primer-uds-north,34926,34.24591776313356,-5.156343265435645,UDS,17886,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
19041,primer-uds-south,44272,34.24640513641351,-5.247621652298132,UDS,18086,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
19058,primer-uds-north,53551,34.246434827790516,-5.130380866523693,UDS,18103,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
19157,primer-uds-north,5288,34.2466628053107,-5.201483746514559,UDS,18197,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
19299,primer-uds-north,31895,34.246972068344235,-5.160505758368892,UDS,18335,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
19427,primer-uds-north,58372,34.24724004244238,-5.123785492022541,UDS,18460,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
19459,primer-uds-south,51359,34.24731309029357,-5.235935975299078,UDS,18491,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
19500,primer-uds-north,41427,34.24741850897706,-5.147627143272589,UDS,18531,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
19679,primer-uds-north,38196,34.24782820081633,-5.15199712284704,UDS,18703,1,True,True,False,True,False,True,True,True,True,True,False,True,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,7.09758,list,7.09758,7.0935326,3.0
